Date,Monitoring_Station,Geo_Zone,Latitude,Longitude,Season,AOD,AOD_Loading,PM2.5,Wind_Origin,Humidity_Profile,Temp_Profile,Rain_Status,Wind Speed,Wind Dir,Temperature,RH,Solar Rad,BP,Rain,V Wind Speed
2014-03-12,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.213107955,Low AOD (<0.3),142.15065636821646,,Dry (<50%),Warm (20-28°C),Light Rain,,,25.940416666666668,31.885416666666668,,1010.9654166666666,1.89,
2014-11-13,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.61275,Moderate AOD (0.3-0.8),84.81750702958686,,,,No Rain,,,,,,,0.0,
2014-11-14,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.928784091,High AOD (>0.8),76.04035189097822,,,,No Rain,,,,,,,0.0,
2014-11-15,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.631778409,Moderate AOD (0.3-0.8),72.54326777235771,,,,No Rain,,,,,,,0.0,
2014-11-16,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.8720625,High AOD (>0.8),70.52597696580507,,,,No Rain,,,,,,,0.0,
2014-11-17,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.102221591,High AOD (>0.8),69.15208116703438,,,,No Rain,,,,,,,0.0,
2014-11-18,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.057255682,High AOD (>0.8),68.01108118041614,,,,No Rain,,,,,,,0.0,
2014-11-19,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.721829545,Moderate AOD (0.3-0.8),67.40161705136143,,,,No Rain,,,,,,,0.0,
2014-11-20,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.973698864,High AOD (>0.8),66.08254411245079,,,,No Rain,,,,,,,0.0,
2014-11-21,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.9230625,High AOD (>0.8),65.23645373906102,,,,No Rain,,,,,,,0.0,
2014-11-22,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.0619375,High AOD (>0.8),64.97569784781028,,,,No Rain,,,,,,,0.0,
2014-11-23,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.035420455,High AOD (>0.8),64.87492071057963,,,,No Rain,,,,,,,0.0,
2014-11-24,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.159431818,High AOD (>0.8),64.91762524830376,,,,No Rain,,,,,,,0.0,
2014-11-25,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.9729375,High AOD (>0.8),64.980257754961,,,,No Rain,,,,,,,0.0,
2014-11-26,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.816926136,High AOD (>0.8),65.00655096923725,,,,No Rain,,,,,,,0.0,
2014-11-27,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.704744318,Moderate AOD (0.3-0.8),64.97643334849379,,,,No Rain,,,,,,,0.0,
2014-11-28,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.072295455,High AOD (>0.8),64.8723643854564,,,,No Rain,,,,,,,0.0,
2014-11-29,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.129323864,High AOD (>0.8),64.78821013977999,,,,No Rain,,,,,,,0.0,
2014-11-30,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.048960227,High AOD (>0.8),64.72748570390127,,,,No Rain,,,,,,,0.0,
2014-12-01,Baira,Coastal,22.842361,89.539806,Winter,1.466113636,High AOD (>0.8),64.64087779055998,,,,No Rain,,,,,,,0.0,
2014-12-02,Baira,Coastal,22.842361,89.539806,Winter,1.839215909,High AOD (>0.8),64.72462521291453,,,,No Rain,,,,,,,0.0,
2014-12-03,Baira,Coastal,22.842361,89.539806,Winter,1.024545455,High AOD (>0.8),64.49665411422484,,,,No Rain,,,,,,,0.0,
2014-12-04,Baira,Coastal,22.842361,89.539806,Winter,1.343170455,High AOD (>0.8),64.1910557860906,,,,No Rain,,,,,,,0.0,
2014-12-05,Baira,Coastal,22.842361,89.539806,Winter,1.107647727,High AOD (>0.8),63.90874424501007,,,,No Rain,,,,,,,0.0,
2014-12-06,Baira,Coastal,22.842361,89.539806,Winter,1.185284091,High AOD (>0.8),63.79194339731816,,,,No Rain,,,,,,,0.0,
2014-12-07,Baira,Coastal,22.842361,89.539806,Winter,0.747306818,Moderate AOD (0.3-0.8),63.663567047448765,,,,No Rain,,,,,,,0.0,
2014-12-08,Baira,Coastal,22.842361,89.539806,Winter,1.315198864,High AOD (>0.8),63.44796008224066,,,,No Rain,,,,,,,0.0,
2014-12-09,Baira,Coastal,22.842361,89.539806,Winter,0.685613636,Moderate AOD (0.3-0.8),63.24922537410113,,,,No Rain,,,,,,,0.0,
2014-12-10,Baira,Coastal,22.842361,89.539806,Winter,0.9636,High AOD (>0.8),63.06050718066253,,,,No Rain,,,,,,,0.0,
2014-12-11,Baira,Coastal,22.842361,89.539806,Winter,0.990884615,High AOD (>0.8),62.88586730896629,,,,No Rain,,,,,,,0.0,
2014-12-12,Baira,Coastal,22.842361,89.539806,Winter,1.188539773,High AOD (>0.8),62.75196399445165,,,,No Rain,,,,,,,0.0,
2014-12-15,Baira,Coastal,22.842361,89.539806,Winter,0.647272727,Moderate AOD (0.3-0.8),62.18356168316454,,,,No Rain,,,,,,,0.0,
2014-12-17,Baira,Coastal,22.842361,89.539806,Winter,0.601323864,Moderate AOD (0.3-0.8),62.003151424319206,,,,No Rain,,,,,,,0.0,
2014-12-18,Baira,Coastal,22.842361,89.539806,Winter,1.080346591,High AOD (>0.8),61.874086514953106,,,,No Rain,,,,,,,0.0,
2014-12-19,Baira,Coastal,22.842361,89.539806,Winter,0.8093125,High AOD (>0.8),61.71544269088927,,,,No Rain,,,,,,,0.0,
2014-12-20,Baira,Coastal,22.842361,89.539806,Winter,0.532795455,Moderate AOD (0.3-0.8),61.749758332810835,,,,No Rain,,,,,,,0.0,
2014-12-21,Baira,Coastal,22.842361,89.539806,Winter,0.401079545,Moderate AOD (0.3-0.8),61.918287198090304,,,,No Rain,,,,,,,0.0,
2014-12-22,Baira,Coastal,22.842361,89.539806,Winter,0.451340909,Moderate AOD (0.3-0.8),61.920195334599995,,,,No Rain,,,,,,,0.0,
2014-12-23,Baira,Coastal,22.842361,89.539806,Winter,0.678971591,Moderate AOD (0.3-0.8),61.512782278850594,Marine (Clean),,,No Rain,2.4546666666666668,98.394,,,,,0.0,
2014-12-24,Baira,Coastal,22.842361,89.539806,Winter,0.811147727,High AOD (>0.8),61.2032653596592,Marine (Clean),,,No Rain,0.0,121.34416666666668,,,,,0.0,
2014-12-25,Baira,Coastal,22.842361,89.539806,Winter,0.684431818,Moderate AOD (0.3-0.8),61.1389601141367,Marine (Clean),,,No Rain,0.0,123.93541666666664,,,,,0.0,
2014-12-26,Baira,Coastal,22.842361,89.539806,Winter,0.7425,Moderate AOD (0.3-0.8),60.88321661426607,Marine (Clean),,,No Rain,0.0,142.4675,,,,,0.0,
2014-12-27,Baira,Coastal,22.842361,89.539806,Winter,0.514181818,Moderate AOD (0.3-0.8),60.655863987443105,Marine (Clean),,,No Rain,0.0,158.28125,,,,,0.0,
2014-12-29,Baira,Coastal,22.842361,89.539806,Winter,0.594875,Moderate AOD (0.3-0.8),60.11826579009968,Marine (Clean),,,No Rain,0.4779166666666667,141.76125,,,,,0.0,
2014-12-30,Baira,Coastal,22.842361,89.539806,Winter,0.680954545,Moderate AOD (0.3-0.8),59.6628806620513,Marine (Clean),,,No Rain,0.0,138.53708333333333,,,,,0.0,
2015-01-01,Baira,Coastal,22.842361,89.539806,Winter,0.503571429,Moderate AOD (0.3-0.8),59.604850007666165,,,,No Rain,,,,,,,0.0,
2015-01-02,Baira,Coastal,22.842361,89.539806,Winter,0.570266667,Moderate AOD (0.3-0.8),59.566930458440666,,,,No Rain,,,,,,,0.0,
2015-01-05,Baira,Coastal,22.842361,89.539806,Winter,0.919545455,High AOD (>0.8),59.893572899093975,,,,No Rain,,,,,,,0.0,
2015-01-06,Baira,Coastal,22.842361,89.539806,Winter,0.272522727,Low AOD (<0.3),59.55140630188042,,,,No Rain,,,,,,,0.0,
2015-01-07,Baira,Coastal,22.842361,89.539806,Winter,1.7345,High AOD (>0.8),59.25375005160663,,,,No Rain,,,,,,,0.0,
2015-01-08,Baira,Coastal,22.842361,89.539806,Winter,1.569625,High AOD (>0.8),58.94430982857078,,,,No Rain,,,,,,,0.0,
2015-01-09,Baira,Coastal,22.842361,89.539806,Winter,0.644369318,Moderate AOD (0.3-0.8),58.550511610067005,,,,No Rain,,,,,,,0.0,
2015-01-10,Baira,Coastal,22.842361,89.539806,Winter,0.643988636,Moderate AOD (0.3-0.8),58.40741674163286,,,,No Rain,,,,,,,0.0,
2015-01-11,Baira,Coastal,22.842361,89.539806,Winter,0.500261364,Moderate AOD (0.3-0.8),58.18986342356352,,,,No Rain,,,,,,,0.0,
2015-01-12,Baira,Coastal,22.842361,89.539806,Winter,0.689261364,Moderate AOD (0.3-0.8),57.95669915613448,,,,No Rain,,,,,,,0.0,
2015-01-13,Baira,Coastal,22.842361,89.539806,Winter,0.673522727,Moderate AOD (0.3-0.8),57.87096403890275,,,,No Rain,,,,,,,0.0,
2015-01-14,Baira,Coastal,22.842361,89.539806,Winter,0.778573864,Moderate AOD (0.3-0.8),57.836825314579684,,,,No Rain,,,,,,,0.0,
2015-01-16,Baira,Coastal,22.842361,89.539806,Winter,0.8375,High AOD (>0.8),58.24203702119491,,,,No Rain,,,,,,,0.0,
2015-01-17,Baira,Coastal,22.842361,89.539806,Winter,0.833204545,High AOD (>0.8),58.538554809291085,,,,No Rain,,,,,,,0.0,
2015-01-18,Baira,Coastal,22.842361,89.539806,Winter,0.864034091,High AOD (>0.8),58.4304149858917,,,,No Rain,,,,,,,0.0,
2015-01-19,Baira,Coastal,22.842361,89.539806,Winter,0.817056818,High AOD (>0.8),58.2187220450406,,,,No Rain,,,,,,,0.0,
2015-01-20,Baira,Coastal,22.842361,89.539806,Winter,0.641835227,Moderate AOD (0.3-0.8),57.97009144518732,,,,No Rain,,,,,,,0.0,
2015-01-21,Baira,Coastal,22.842361,89.539806,Winter,0.819079545,High AOD (>0.8),57.78355832501333,,,,No Rain,,,,,,,0.0,
2015-01-22,Baira,Coastal,22.842361,89.539806,Winter,0.642096591,Moderate AOD (0.3-0.8),57.896854636995414,,,,No Rain,,,,,,,0.0,
2015-01-23,Baira,Coastal,22.842361,89.539806,Winter,0.937272727,High AOD (>0.8),58.25787586457536,,,,No Rain,,,,,,,0.0,
2015-01-24,Baira,Coastal,22.842361,89.539806,Winter,0.836159091,High AOD (>0.8),58.84591083062696,,,,No Rain,,,,,,,0.0,
2015-01-25,Baira,Coastal,22.842361,89.539806,Winter,1.029471591,High AOD (>0.8),59.23797696561152,,,,No Rain,,,,,,,0.0,
2015-01-26,Baira,Coastal,22.842361,89.539806,Winter,0.748829545,Moderate AOD (0.3-0.8),59.63408749621766,,,,No Rain,,,,,,,0.0,
2015-01-27,Baira,Coastal,22.842361,89.539806,Winter,0.883352273,High AOD (>0.8),59.96790439639427,,,,No Rain,,,,,,,0.0,
2015-01-28,Baira,Coastal,22.842361,89.539806,Winter,1.183903409,High AOD (>0.8),60.22846868368831,,,,No Rain,,,,,,,0.0,
2015-01-30,Baira,Coastal,22.842361,89.539806,Winter,1.076215909,High AOD (>0.8),60.965027723270865,,,,No Rain,,,,,,,0.0,
2015-01-31,Baira,Coastal,22.842361,89.539806,Winter,0.722755682,Moderate AOD (0.3-0.8),61.04903770616075,,,,No Rain,,,,,,,0.0,
2015-02-01,Baira,Coastal,22.842361,89.539806,Winter,0.733454545,Moderate AOD (0.3-0.8),60.973544553074994,,,,No Rain,,,,,,,0.0,
2015-02-02,Baira,Coastal,22.842361,89.539806,Winter,0.489715909,Moderate AOD (0.3-0.8),61.02009604407674,,,,No Rain,,,,,,,0.0,
2015-02-03,Baira,Coastal,22.842361,89.539806,Winter,0.531238636,Moderate AOD (0.3-0.8),61.09555268845527,,,,No Rain,,,,,,,0.0,
2015-02-04,Baira,Coastal,22.842361,89.539806,Winter,1.322909091,High AOD (>0.8),61.363871326713614,,,,No Rain,,,,,,,0.0,
2015-02-05,Baira,Coastal,22.842361,89.539806,Winter,0.9455,High AOD (>0.8),61.71498968224041,,,,No Rain,,,,,,,0.0,
2015-02-07,Baira,Coastal,22.842361,89.539806,Winter,0.9336875,High AOD (>0.8),61.812448177610925,,,,No Rain,,,,,,,0.0,
2015-02-08,Baira,Coastal,22.842361,89.539806,Winter,1.163011364,High AOD (>0.8),61.82319429679636,,,,No Rain,,,,,,,0.0,
2015-02-09,Baira,Coastal,22.842361,89.539806,Winter,1.193487179,High AOD (>0.8),61.74183607599823,,,,No Rain,,,,,,,0.0,
2015-02-10,Baira,Coastal,22.842361,89.539806,Winter,0.306585227,Moderate AOD (0.3-0.8),61.8398382688912,,,,No Rain,,,,,,,0.0,
2015-02-11,Baira,Coastal,22.842361,89.539806,Winter,0.810835227,High AOD (>0.8),61.9299052485532,,,,No Rain,,,,,,,0.0,
2015-02-12,Baira,Coastal,22.842361,89.539806,Winter,1.260204545,High AOD (>0.8),62.088037828421946,,,,No Rain,,,,,,,0.0,
2015-02-13,Baira,Coastal,22.842361,89.539806,Winter,1.404221591,High AOD (>0.8),62.24216831442569,,,,No Rain,,,,,,,0.0,
2015-02-15,Baira,Coastal,22.842361,89.539806,Winter,0.789340909,Moderate AOD (0.3-0.8),62.08437513058749,,,,No Rain,,,,,,,0.0,
2015-02-16,Baira,Coastal,22.842361,89.539806,Winter,1.161948864,High AOD (>0.8),62.08437513058749,,,,No Rain,,,,,,,0.0,
2015-02-17,Baira,Coastal,22.842361,89.539806,Winter,1.072772727,High AOD (>0.8),62.08437513058749,,,,No Rain,,,,,,,0.0,
2015-02-18,Baira,Coastal,22.842361,89.539806,Winter,1.183,High AOD (>0.8),62.08437513058749,,,,No Rain,,,,,,,0.0,
2015-02-19,Baira,Coastal,22.842361,89.539806,Winter,1.088354545,High AOD (>0.8),62.11520143569395,,,,No Rain,,,,,,,0.0,
2015-02-20,Baira,Coastal,22.842361,89.539806,Winter,0.907420455,High AOD (>0.8),62.11520143569395,,,,No Rain,,,,,,,0.0,
2015-02-21,Baira,Coastal,22.842361,89.539806,Winter,0.931170455,High AOD (>0.8),62.58696761836418,,,,No Rain,,,,,,,0.0,
2015-02-22,Baira,Coastal,22.842361,89.539806,Winter,0.630102273,Moderate AOD (0.3-0.8),62.68852429428298,,,,No Rain,,,,,,,0.0,
2015-02-23,Baira,Coastal,22.842361,89.539806,Winter,0.518102273,Moderate AOD (0.3-0.8),62.71642073691941,,,,No Rain,,,,,,,0.0,
2015-02-24,Baira,Coastal,22.842361,89.539806,Winter,0.703068182,Moderate AOD (0.3-0.8),62.93894789859158,,,,No Rain,,,,,,,0.0,
2015-02-25,Baira,Coastal,22.842361,89.539806,Winter,0.683522727,Moderate AOD (0.3-0.8),63.030608078309236,,,,No Rain,,,,,,,0.0,
2015-02-26,Baira,Coastal,22.842361,89.539806,Winter,0.816255682,High AOD (>0.8),63.2548678438856,,,,No Rain,,,,,,,0.0,
2015-02-27,Baira,Coastal,22.842361,89.539806,Winter,0.622215909,Moderate AOD (0.3-0.8),63.199890941011034,,,,No Rain,,,,,,,0.0,
2015-03-01,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.4030625,Moderate AOD (0.3-0.8),63.41140494899527,,,,No Rain,,,,,,,0.0,
2015-03-02,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.171681818,Low AOD (<0.3),63.330679701723106,,,,No Rain,,,,,,,0.0,
2015-03-03,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.491133333,Moderate AOD (0.3-0.8),63.40723713237719,,,,No Rain,,,,,,,0.0,
2015-03-04,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.476448864,Moderate AOD (0.3-0.8),63.131321543148495,,,,No Rain,,,,,,,0.0,
2015-03-05,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.436323864,Moderate AOD (0.3-0.8),62.91351384513137,,,,No Rain,,,,,,,0.0,
2015-03-06,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.510409091,Moderate AOD (0.3-0.8),62.81372319165695,,,,No Rain,,,,,,,0.0,
2015-03-07,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.369346591,Moderate AOD (0.3-0.8),62.79147186172099,,,,No Rain,,,,,,,0.0,
2015-03-08,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.3825,Moderate AOD (0.3-0.8),63.22035658936306,,,,No Rain,,,,,,,0.0,
2015-03-09,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.665659091,Moderate AOD (0.3-0.8),63.399503135676646,,,,No Rain,,,,,,,0.0,
2015-03-10,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.532017045,Moderate AOD (0.3-0.8),63.721128403903855,,,,No Rain,,,,,,,0.0,
2015-03-11,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.247181818,Low AOD (<0.3),63.65409623436611,,,,No Rain,,,,,,,0.0,
2015-03-12,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.463625,Moderate AOD (0.3-0.8),63.76100126658043,,,,No Rain,,,,,,,0.0,
2015-03-13,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.86375,High AOD (>0.8),63.733989081754274,,,,No Rain,,,,,,,0.0,
2015-03-14,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.552153409,Moderate AOD (0.3-0.8),63.838360222338125,,,,No Rain,,,,,,,0.0,
2015-03-15,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.506704545,Moderate AOD (0.3-0.8),63.97842878257043,,,,No Rain,,,,,,,0.0,
2015-03-16,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.804988636,High AOD (>0.8),63.95969647529231,,,,No Rain,,,,,,,0.0,
2015-03-17,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.853568182,High AOD (>0.8),64.14186783712275,,,,No Rain,,,,,,,0.0,
2015-03-18,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.651835227,Moderate AOD (0.3-0.8),64.1792481852218,,,,No Rain,,,,,,,0.0,
2015-03-19,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.369335227,Moderate AOD (0.3-0.8),64.10839354969383,,,,No Rain,,,,,,,0.0,
2015-03-20,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.41925,Moderate AOD (0.3-0.8),64.01696463593288,,,,No Rain,,,,,,,0.0,
2015-03-21,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.413477273,Moderate AOD (0.3-0.8),63.89438922515036,,,,No Rain,,,,,,,0.0,
2015-03-22,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.589380682,Moderate AOD (0.3-0.8),63.91586669823591,,,,No Rain,,,,,,,0.0,
2015-03-23,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.832602273,High AOD (>0.8),63.88885507644963,,,,No Rain,,,,,,,0.0,
2015-03-24,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.050221591,High AOD (>0.8),63.90245625062022,,,,No Rain,,,,,,,0.0,
2015-03-25,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.800409091,High AOD (>0.8),63.93864454956142,,,,No Rain,,,,,,,0.0,
2015-03-26,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.8905,High AOD (>0.8),63.911495098472976,,,,No Rain,,,,,,,0.0,
2015-03-27,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.673157895,High AOD (>0.8),63.98295430363969,,,,No Rain,,,,,,,0.0,
2015-03-28,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.875637681,High AOD (>0.8),64.01399231468616,,,,No Rain,,,,,,,0.0,
2015-03-30,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.608888889,Moderate AOD (0.3-0.8),64.03143921371166,,,,No Rain,,,,,,,0.0,
2015-03-31,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.070111111,High AOD (>0.8),64.42262245811513,,,,No Rain,,,,,,,0.0,
2015-04-02,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.616704545,Moderate AOD (0.3-0.8),57.353505694160944,,,,No Rain,,,,,,,0.0,
2015-04-04,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.763,High AOD (>0.8),51.80023630826095,,,,No Rain,,,,,,,0.0,
2015-04-07,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.977738636,High AOD (>0.8),48.553777460481555,,,,No Rain,,,,,,,0.0,
2015-04-08,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.115431818,Low AOD (<0.3),46.51379888885377,,,,No Rain,,,,,,,0.0,
2015-04-09,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.908426136,High AOD (>0.8),45.041592538587054,,,,No Rain,,,,,,,0.0,
2015-04-10,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.018522727,High AOD (>0.8),43.816295221266195,,,,No Rain,,,,,,,0.0,
2015-04-13,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.203,High AOD (>0.8),40.42403717740772,,,,No Rain,,,,,,,0.0,
2015-04-14,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.245304878,High AOD (>0.8),41.11202604250536,,,,No Rain,,,,,,,0.0,
2015-04-17,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.792810811,Moderate AOD (0.3-0.8),40.879700118586754,,,,No Rain,,,,,,,0.0,
2015-04-18,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.9006,High AOD (>0.8),40.176730339870616,,,,No Rain,,,,,,,0.0,
2015-04-19,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.966142857,High AOD (>0.8),38.994202264251264,,,,No Rain,,,,,,,0.0,
2015-04-20,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.729198795,Moderate AOD (0.3-0.8),37.892492156060364,,,,No Rain,,,,,,,0.0,
2015-04-21,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.317071429,High AOD (>0.8),37.155430878257725,,,,No Rain,,,,,,,0.0,
2015-04-23,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.7454,Moderate AOD (0.3-0.8),35.08891572174405,,,,No Rain,,,,,,,0.0,
2015-04-28,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.581833333,Moderate AOD (0.3-0.8),30.50808989038316,,,,No Rain,,,,,,,0.0,
2015-05-02,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.756035088,Moderate AOD (0.3-0.8),30.282966877992322,,,,No Rain,,,,,,,0.0,
2015-05-03,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.041454545,Low AOD (<0.3),29.508374347461544,,,,No Rain,,,,,,,0.0,
2015-05-04,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.7969,Moderate AOD (0.3-0.8),29.854722123433366,,,,No Rain,,,,,,,0.0,
2015-05-05,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.156477273,Low AOD (<0.3),30.0166041714755,,,,No Rain,,,,,,,0.0,
2015-05-07,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.307571429,High AOD (>0.8),28.915260678149036,,,,No Rain,,,,,,,0.0,
2015-05-08,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,0.075534091,Low AOD (<0.3),27.633965438010993,,,,No Rain,,,,,,,0.0,
2015-05-09,Baira,Coastal,22.842361,89.539806,Pre-Monsoon,1.345142857,High AOD (>0.8),12.428888888888888,,,,No Rain,,,,,,,0.0,
2015-09-04,Baira,Coastal,22.842361,89.539806,Monsoon,1.267076923,High AOD (>0.8),54.94205338998443,,,,Heavy Rain,,,,,,,130.82,
2015-09-06,Baira,Coastal,22.842361,89.539806,Monsoon,0.732625,Moderate AOD (0.3-0.8),51.914975917795964,,,,Heavy Rain,,,,,,,92.34,
2015-09-07,Baira,Coastal,22.842361,89.539806,Monsoon,1.416,High AOD (>0.8),52.081149119324785,,,,Heavy Rain,,,,,,,122.91,
2015-09-09,Baira,Coastal,22.842361,89.539806,Monsoon,1.030540541,High AOD (>0.8),53.29097612889387,,,,Heavy Rain,,,,,,,82.79,
2015-09-11,Baira,Coastal,22.842361,89.539806,Monsoon,0.616666667,Moderate AOD (0.3-0.8),50.09832427211806,,,,Heavy Rain,,,,,,,129.6,
2015-09-14,Baira,Coastal,22.842361,89.539806,Monsoon,0.562,Moderate AOD (0.3-0.8),42.81033759081148,,,,Heavy Rain,,,,,,,130.7,
2015-09-16,Baira,Coastal,22.842361,89.539806,Monsoon,0.876,High AOD (>0.8),38.1144847965466,,,,Heavy Rain,,,,,,,25.27,
2015-09-24,Baira,Coastal,22.842361,89.539806,Monsoon,0.077488636,Low AOD (<0.3),30.969393287037303,,,,Heavy Rain,,,,,,,119.02,
2015-09-25,Baira,Coastal,22.842361,89.539806,Monsoon,0.592488636,Moderate AOD (0.3-0.8),34.83035984701242,,,,Heavy Rain,,,,,,,92.92,
2015-09-26,Baira,Coastal,22.842361,89.539806,Monsoon,0.657051136,Moderate AOD (0.3-0.8),41.9173161911894,,,,Heavy Rain,,,,,,,73.15,
2015-09-27,Baira,Coastal,22.842361,89.539806,Monsoon,0.635977273,Moderate AOD (0.3-0.8),44.57829654673743,,,,Heavy Rain,,,,,,,61.83,
2015-09-28,Baira,Coastal,22.842361,89.539806,Monsoon,0.82908,High AOD (>0.8),51.38615294746097,,,,Heavy Rain,,,,,,,44.25,
2015-09-29,Baira,Coastal,22.842361,89.539806,Monsoon,0.081852273,Low AOD (<0.3),57.39033318434281,,,,Heavy Rain,,,,,,,59.24,
2015-09-30,Baira,Coastal,22.842361,89.539806,Monsoon,0.863441176,High AOD (>0.8),60.66498526227113,,,,Heavy Rain,,,,,,,51.08,
2015-10-01,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.647333333,High AOD (>0.8),61.71874270487466,,,,Heavy Rain,,,,,,,42.63,
2015-10-04,Baira,Coastal,22.842361,89.539806,Post-Monsoon,1.51245,High AOD (>0.8),58.18314115696822,,,,Heavy Rain,,,,,,,43.77,
2015-10-05,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.046784091,Low AOD (<0.3),59.88479634524331,,,,Heavy Rain,,,,,,,78.44,
2015-10-08,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.737333333,Moderate AOD (0.3-0.8),52.76775094846044,,,,Heavy Rain,,,,,,,139.69,
2015-10-10,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.742192308,Moderate AOD (0.3-0.8),52.75074690839988,,,,Heavy Rain,,,,,,,62.01,
2015-10-11,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.669,Moderate AOD (0.3-0.8),52.89500606312024,,,,No Rain,,,,,,,0.0,
2015-10-13,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.533,Moderate AOD (0.3-0.8),49.075055729544715,,,,Heavy Rain,,,,,,,91.64,
2015-10-14,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.772490385,Moderate AOD (0.3-0.8),47.016216769482405,,,,Heavy Rain,,,,,,,117.59,
2015-10-15,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.763875,Moderate AOD (0.3-0.8),46.318561665143086,,,,Heavy Rain,,,,,,,98.83,
2015-10-16,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.616833333,Moderate AOD (0.3-0.8),45.94934854317796,,,,Heavy Rain,,,,,,,69.34,
2015-10-17,Baira,Coastal,22.842361,89.539806,Post-Monsoon,0.776625,Moderate AOD (0.3-0.8),46.93707819511343,,,,Heavy Rain,,,,,,,59.17,
